Date;Suburb;Status;Location;Area;Minimum temperature (�C);Maximum temperature (�C);Rainfall (mm);Evaporation (mm);Sunshine (hours);Speed of maximum wind gust (km/h);Time of maximum wind gust
2/13/24;Gosnells;WATCH AND ACT;MARTIN;CITY OF GOSNELLS;18,08;36.01.00;0;12,06;12,04;52;21.22
2/13/24;Gosnells;WATCH AND ACT;MARTIN;CITY OF GOSNELLS;18,08;36.01.00;0;12,06;12,04;52;21.22
2/20/24;Bibra Lake;WATCH AND ACT;BIBRA LAKE;CITY OF COCKBURN;;40;0;11,04;12;31;12.43
12/27/23;Gosnells;WATCH AND ACT;CHAMPION LAKES and GOSNELLS;CITY OF ARMADALE;16;26.04.00;0;12,06;12,07;57;23.51
12/27/23;Champion Lakes;WATCH AND ACT;CHAMPION LAKES and GOSNELLS;CITY OF ARMADALE;16,07;27.08.00;0;8,04;12,07;43;01.03
12/27/23;Armadale;WATCH AND ACT;CHAMPION LAKES and GOSNELLS;CITY OF ARMADALE;16;26.04.00;0;12,06;12,07;57;23.51
12/27/23;Gosnells;WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;12,06;12,07;57;23.51
12/27/23;Champion Lakes;WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;12,06;12,07;57;23.51
12/27/23;Armadale;WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;12,06;12,07;57;23.51
12/27/23;Southern River;WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;12,06;12,07;57;23.51
12/27/23;Gosnells;WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;12,06;12,07;57;23.51
12/27/23;Champion Lakes;WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;12,06;12,07;57;23.51
12/27/23;Armadale;WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;12,06;12,07;57;23.51
12/27/23;Southern River;WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;12,06;12,07;57;23.51
2/7/24;Bullsbrook;WATCH AND ACT;BULLSBROOK;CITY OF SWAN;18,06;37.02.00;0;12,06;12,06;52;02.48
2/7/24;Bullsbrook;WATCH AND ACT;BULLSBROOK;CITY of SWAN;18,06;37.02.00;0;12,06;12,06;52;02.48
2/7/24;Bullsbrook;WATCH AND ACT;BULLSBROOK;CITY of SWAN;18,06;37.02.00;0;12,06;12,06;52;02.48
2/7/24;Casuarina;WATCH AND ACT;CASUARINA;CITY OF KWINANA;19,03;33.07.00;0;12,06;;44;19.40
2/7/24;Bullsbrook;WATCH AND ACT;BULLSBROOK;CITY of SWAN;18,06;37.02.00;0;12,06;12,06;52;02.48
2/7/24;Bullsbrook;WATCH AND ACT;BULLSBROOK;CITY of SWAN;18,06;37.02.00;0;12,06;12,06;52;02.48
2/28/24;Wanneroo;WATCH AND ACT;NEERABUP, NOWERGUP and PINJAR;CITY OF WANNEROO;17,03;30.03.00;0;8;7,03;35;15.15
2/28/24;Pinjar;WATCH AND ACT;NEERABUP, NOWERGUP and PINJAR;CITY OF WANNEROO;16,07;31.08.00;0;8;7,03;52;06.23
2/28/24;Nowergup;WATCH AND ACT;NEERABUP, NOWERGUP and PINJAR;CITY OF WANNEROO;16,02;32.02.00;0;8;7,03;31;15.52
2/28/24;Neerabup;WATCH AND ACT;NEERABUP, NOWERGUP and PINJAR;CITY OF WANNEROO;15,02;33.04.00;0;12,06;7,03;46;03.40
1/3/24;Champion Lakes;WATCH AND ACT;CHAMPION LAKES;CITY OF ARMADALE;18,09;32;0;12,06;11,03;59;21.48
1/3/24;Armadale;WATCH AND ACT;CHAMPION LAKES;CITY OF ARMADALE;19,05;26.03.00;0;12,06;9,08;35;13.53
1/3/24;Forrestdale;WATCH AND ACT;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;8,09;32;0;12,06;11,03;59;21.48
1/3/24;Champion Lakes;WATCH AND ACT;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;18,09;32;0;12,06;11,03;59;21.48
1/3/24;Armadale;WATCH AND ACT;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;19,05;26.03.00;0;12,06;9,08;35;13.53
;;;;;;;0;12,06;12,07;52;
