Date;Suburb;Time;Status;Location;Area;Minimum temperature (�C);Maximum temperature (�C);Rainfall (mm);Evaporation (mm);Sunshine (hours);Direction of maximum wind gust;Speed of maximum wind gust (km/h);Time of maximum wind gust
2/18/24;Stirling;19.00.00;WATCH AND ACT;CARINE, GWELUP and KARRINYUP;CITY OF STIRLING;23,04;42.09.00;0;10,04;6,02;ENE;30;03.56
2/18/24;Carine;19.00.00;WATCH AND ACT;CARINE, GWELUP and KARRINYUP;CITY OF STIRLING;23,04;42.09.00;0;10,04;6,02;ESE;30;03.56
2/18/24;Karrinyup;19.06.00;WATCH AND ACT;CARINE, GWELUP and KARRINYUP;CITY OF STIRLING;23,04;42.09.00;0;10,04;6,02;ENE;30;03.56
2/18/24;Gwelup;19.06.00;WATCH AND ACT;CARINE, GWELUP and KARRINYUP;CITY OF STIRLING;23,04;42.09.00;0;10,04;6,02;ENE;30;03.56
2/18/24;Stirling;19.06.00;WATCH AND ACT;CARINE, GWELUP and KARRINYUP;CITY OF STIRLING;23,04;42.09.00;0;10,04;6,02;ENE;30;03.56
2/18/24;Carine;19.06.00;WATCH AND ACT;CARINE, GWELUP and KARRINYUP;CITY OF STIRLING;23,04;42.09.00;0;10,04;6,02;ESE;30;03.56
1/7/24;Jarrahdale;16.13.00;WATCH AND ACT;OLDBURY;SHIRE OF SERPENTINE-JARRAHDALE;16,09;37.03.00;0;9,02;12,07;SW;30;17.05
1/7/24;Oldbury;16.13.00;WATCH AND ACT;OLDBURY;SHIRE OF SERPENTINE-JARRAHDALE;16,07;35.01.00;0;12,06;12,07;SSW;39;16.45
1/7/24;Serpentine;16.13.00;WATCH AND ACT;OLDBURY;SHIRE OF SERPENTINE-JARRAHDALE;19,02;30.09.00;0;12,06;12,07;SSW;43;17.25
1/7/24;Jarrahdale;16.27.00;WATCH AND ACT;OLDBURY;SHIRE OF SERPENTINE-JARRAHDALE;16,09;37.03.00;0;9,02;12,07;SW;30;17.05
1/7/24;Oldbury;16.27.00;WATCH AND ACT;OLDBURY;SHIRE OF SERPENTINE-JARRAHDALE;16,07;35.01.00;0;12,06;12,07;SSW;39;16.45
1/7/24;Serpentine;16.27.00;WATCH AND ACT;OLDBURY;SHIRE OF SERPENTINE-JARRAHDALE;19,02;30.09.00;0;12,06;12,07;SSW;43;17.25
1/7/24;Yanchep;17.04.00;WATCH AND ACT;Yanchep National Park;CITY OF WANNEROO;15;38.03.00;0;12,06;12,07;SSW;46;16.11
1/7/24;Wanneroo;17.04.00;WATCH AND ACT;Yanchep National Park;CITY OF WANNEROO;18,01;36;0;9,02;12,07;SSW;37;17.03
1/7/24;Yanchep;19.02.00;WATCH AND ACT;Yanchep National Park;CITY OF WANNEROO;15;38.03.00;0;12,06;12,07;SSW;46;16.11
1/7/24;Wanneroo;19.02.00;WATCH AND ACT;Yanchep National Park;CITY OF WANNEROO;18,01;36;0;9,02;12,07;SSW;37;17.03
1/14/24;Yanchep;08.40.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;19,06;41;0;12,06;12,07;ENE;52;11.58
1/14/24;Wanneroo;08.40.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;SW;24;10.21
1/14/24;Yanchep;10.43.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;19,06;41;0;12,06;12,07;ENE;52;11.58
1/14/24;Wanneroo;10.43.00;WATCH AND ACT;BAMBUN, MUCHEA, YANCHEP AND YEAL;SHIRES OF GINGIN and CHITTERING and the CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;SW;24;10.21
1/14/24;Yanchep;13.32.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES of CHITTERING and GINGIN and CITY of WANNEROO;19,06;41;0;12,06;12,07;ENE;52;11.58
1/14/24;Wanneroo;13.32.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES of CHITTERING and GINGIN and CITY of WANNEROO;23,03;36.06.00;0;11,02;12,07;SW;24;10.21
1/14/24;Pinjar;13.32.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES of CHITTERING and GINGIN and CITY of WANNEROO;23,04;41.05.00;0;11,02;12,07;NE;52;12.29
1/14/24;Yanchep;15.41.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES of CHITTERING and GINGIN and CITY of WANNEROO;19,06;41;0;12,06;12,07;ENE;52;11.58
1/14/24;Wanneroo;15.41.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES of CHITTERING and GINGIN and CITY of WANNEROO;23,03;36.06.00;0;11,02;12,07;SW;24;10.21
1/14/24;Pinjar;15.41.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES of CHITTERING and GINGIN and CITY of WANNEROO;23,04;41.05.00;0;11,02;12,07;NE;52;12.29
1/14/24;Yanchep;17.44.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;19,06;41;0;12,06;12,07;ENE;52;11.58
1/14/24;Wanneroo;17.44.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;SW;24;10.21
1/14/24;Pinjar;17.44.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,04;41.05.00;0;11,02;12,07;NE;52;12.29
1/14/24;Yanchep;19.46.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;19,06;41;0;12,06;12,07;ENE;52;11.58
1/14/24;Wanneroo;19.46.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;SW;24;10.21
1/14/24;Pinjar;19.46.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,04;41.05.00;0;11,02;12,07;NE;52;12.29
1/14/24;Yanchep;21.45.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;19,06;41;0;12,06;12,07;ENE;52;11.58
1/14/24;Wanneroo;21.45.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;SW;24;10.21
1/14/24;Pinjar;21.45.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,04;41.05.00;0;11,02;12,07;NE;52;12.29
1/14/24;Yanchep;23.39.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;19,06;41;0;12,06;12,07;ENE;52;11.58
1/14/24;Wanneroo;23.39.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;SW;24;10.21
1/14/24;Pinjar;23.39.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,04;41.05.00;0;11,02;12,07;NE;52;12.29
1/14/24;Yanchep;01.05.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;19,06;41;0;12,06;12,07;ENE;52;11.58
1/14/24;Wanneroo;01.05.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;SW;24;10.21
1/14/24;Pinjar;01.05.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,04;41.05.00;0;11,02;12,07;NE;52;12.29
1/14/24;Yanchep;03.48.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;19,06;41;0;12,06;12,07;ENE;52;11.58
1/14/24;Wanneroo;03.48.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;SW;24;10.21
1/14/24;Pinjar;03.48.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,04;41.05.00;0;11,02;12,07;NE;52;12.29
1/14/24;Yanchep;05.43.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;19,06;41;0;12,06;12,07;ENE;52;11.58
1/14/24;Wanneroo;05.43.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;SW;24;10.21
1/14/24;Pinjar;05.43.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,04;41.05.00;0;11,02;12,07;NE;52;12.29
1/14/24;Yanchep;07.37.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;19,06;41;0;12,06;12,07;ENE;52;11.58
1/14/24;Wanneroo;07.37.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,03;36.06.00;0;11,02;12,07;SW;24;10.21
1/14/24;Pinjar;07.37.00;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;23,04;41.05.00;0;11,02;12,07;NE;52;12.29
12/14/23;Stratton;03.00.00;WATCH AND ACT;MIDDLE SWAN, MIDVALE and STRATTON;CITY OF SWAN;14,07;31.05.00;0;10;13;SW;33;14.36
12/14/23;Middle Swan;03.00.00;WATCH AND ACT;MIDDLE SWAN, MIDVALE and STRATTON;CITY OF SWAN;14,07;31.05.00;0;10;13;SW;33;14.36
12/14/23;Midvale;03.00.00;WATCH AND ACT;MIDDLE SWAN, MIDVALE and STRATTON;CITY OF SWAN;15,09;31.03.00;0;12,06;12,07;E;54;05.02
12/14/23;Stratton;03.44.00;WATCH AND ACT;MIDDLE SWAN, MIDVALE and STRATTON;CITY OF SWAN;14,07;31.05.00;0;10;13;SW;33;14.36
12/14/23;Middle Swan;03.44.00;WATCH AND ACT;MIDDLE SWAN, MIDVALE and STRATTON;CITY OF SWAN;14,07;31.05.00;0;10;13;SW;33;14.36
12/14/23;Midvale;03.44.00;WATCH AND ACT;MIDDLE SWAN, MIDVALE and STRATTON;CITY OF SWAN;15,09;31.03.00;0;12,06;12,07;E;54;05.02
12/14/23;Stratton;04.55.00;WATCH AND ACT;MIDDLE SWAN, MIDVALE and STRATTON;CITY OF SWAN;14,07;31.05.00;0;10;13;SW;33;14.36
12/14/23;Middle Swan;04.55.00;WATCH AND ACT;MIDDLE SWAN, MIDVALE and STRATTON;CITY OF SWAN;14,07;31.05.00;0;10;13;SW;33;14.36
12/14/23;Midvale;04.55.00;WATCH AND ACT;MIDDLE SWAN, MIDVALE and STRATTON;CITY OF SWAN;15,09;31.03.00;0;12,06;12,07;E;54;05.02
12/14/23;Stratton;06.55.00;WATCH AND ACT;MIDDLE SWAN and STRATTON;CITY OF SWAN;14,07;31.05.00;0;10;13;SW;33;14.36
12/14/23;Middle Swan;06.55.00;WATCH AND ACT;MIDDLE SWAN and STRATTON;CITY OF SWAN;14,07;31.05.00;0;10;13;SW;33;14.36
12/21/23;Mundaring;14.45.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Parkerville;14.45.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Mundaring;16.04.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Parkerville;16.04.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Mundaring;16.17.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Parkerville;16.17.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Mundaring;16.58.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Parkerville;16.58.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Mundaring;19.00.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Parkerville;19.00.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Mundaring;20.58.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Parkerville;20.58.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Mundaring;22.50.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Parkerville;22.50.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Mundaring;00.59.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Parkerville;00.59.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Mundaring;02.56.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Parkerville;02.56.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Mundaring;04.44.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Parkerville;04.44.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Mundaring;06.44.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/21/23;Parkerville;06.44.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
2/8/24;Stirling;19.38.00;WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY;17,04;39.09.00;0;11,08;12,07;S;35;16.04
2/8/24;Stirling;21.37.00;WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY;17,04;39.09.00;0;11,08;12,07;S;35;16.04
2/8/24;Stirling;22.45.00;WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY;17,04;39.09.00;0;11,08;12,07;S;35;16.04
2/8/24;Stirling;00.41.00;WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY;17,04;39.09.00;0;11,08;12,07;S;35;16.04
2/8/24;Stirling;02.46.00;WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY;17,04;39.09.00;0;11,08;12,07;S;35;16.04
2/8/24;Stirling;04.45.00;WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY;17,04;39.09.00;0;11,08;12,07;S;35;16.04
2/8/24;Guildford;06.05.00;WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA;15,04;41.01.00;0;11,08;12,07;ENE;50;12.21
2/8/24;Kalamunda;06.05.00;WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA;21,09;40.05.00;0;12,06;12,07;E;59;04.58
2/8/24;Hazelmere;06.05.00;WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA;15,04;41.01.00;0;11,08;12,07;ENE;50;12.21
2/8/24;High Wycombe;06.05.00;WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA;15,04;41.01.00;0;11,08;12,07;ENE;50;12.21
2/8/24;Perth Airport;06.05.00;WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA;15,04;41.01.00;0;11,08;12,07;ENE;50;12.21
2/8/24;South Guildford;06.05.00;WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA;15,04;41.01.00;0;11,08;12,07;ENE;50;12.21
2/8/24;South Perth;06.05.00;WATCH AND ACT;HAZELMERE, HIGH WYCOMBE, PERTH AIRPORT and SOUTH GUILDFORD;CITY OF SWAN and SHIRE OF KALAMUNDA;17,04;39.09.00;0;11,08;12,07;S;35;16.04
2/8/24;Stirling;06.48.00;WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY;17,04;39.09.00;0;11,08;12,07;S;35;16.04
2/8/24;Guildford;07.34.00;WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA;15,04;41.01.00;0;11,08;12,07;ENE;50;12.21
2/8/24;Kalamunda;07.34.00;WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA;21,09;40.05.00;0;12,06;12,07;E;59;04.58
2/8/24;High Wycombe;07.34.00;WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA;15,04;41.01.00;0;11,08;12,07;ENE;50;12.21
2/8/24;Belmont;07.34.00;WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA;17,04;39.09.00;0;11,08;12,07;S;35;16.04
2/8/24;Perth Airport;07.34.00;WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA;15,04;41.01.00;0;11,08;12,07;ENE;50;12.21
2/8/24;South Guildford;07.34.00;WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA;15,04;41.01.00;0;11,08;12,07;ENE;50;12.21
2/8/24;South Perth;07.34.00;WATCH AND ACT;PERTH AIRPORT, HIGH WYCOMBE and SOUTH GUILDFORD;CITIES OF SWAN and BELMONT and SHIRE OF KALAMUNDA;17,04;39.09.00;0;11,08;12,07;S;35;16.04
2/13/24;Gosnells;11.46.00;WATCH AND ACT;MARTIN;CITY OF GOSNELLS;18,08;36.01.00;0;12,06;12,04;ESE;52;21.22
2/13/24;Gosnells;12.03.00;WATCH AND ACT;MARTIN;CITY OF GOSNELLS;18,08;36.01.00;0;12,06;12,04;ESE;52;21.22
2/20/24;Bibra Lake;15.48.00;WATCH AND ACT;BIBRA LAKE;CITY OF COCKBURN;;40;0;11,04;12;SW;31;12.43
12/27/23;Gosnells;13.11.00;WATCH AND ACT;CHAMPION LAKES and GOSNELLS;CITY OF ARMADALE;16;26.04.00;0;12,06;12,07;ESE;57;23.51
12/27/23;Champion Lakes;13.11.00;WATCH AND ACT;CHAMPION LAKES and GOSNELLS;CITY OF ARMADALE;16,07;27.08.00;0;8,04;12,07;SSW;43;01.03
12/27/23;Armadale;13.11.00;WATCH AND ACT;CHAMPION LAKES and GOSNELLS;CITY OF ARMADALE;16;26.04.00;0;12,06;12,07;ESE;57;23.51
12/27/23;Gosnells;13.23.00;WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;12,06;12,07;ESE;57;23.51
12/27/23;Champion Lakes;13.23.00;WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;12,06;12,07;ESE;57;23.51
12/27/23;Armadale;13.23.00;WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;12,06;12,07;ESE;57;23.51
12/27/23;Southern River;13.23.00;WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;12,06;12,07;ESE;57;23.51
12/27/23;Gosnells;13.30.00;WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;12,06;12,07;ESE;57;23.51
12/27/23;Champion Lakes;13.30.00;WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;12,06;12,07;ESE;57;23.51
12/27/23;Armadale;13.30.00;WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;12,06;12,07;ESE;57;23.51
12/27/23;Southern River;13.30.00;WATCH AND ACT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;12,06;12,07;ESE;57;23.51
2/7/24;Bullsbrook;13.41.00;WATCH AND ACT;BULLSBROOK;CITY OF SWAN;18,06;37.02.00;0;12,06;12,06;E;52;02.48
2/7/24;Bullsbrook;14.52.00;WATCH AND ACT;BULLSBROOK;CITY of SWAN;18,06;37.02.00;0;12,06;12,06;E;52;02.48
2/7/24;Bullsbrook;15.44.00;WATCH AND ACT;BULLSBROOK;CITY of SWAN;18,06;37.02.00;0;12,06;12,06;E;52;02.48
2/7/24;Casuarina;16.07.00;WATCH AND ACT;CASUARINA;CITY OF KWINANA;19,03;33.07.00;0;12,06;;S;44;19.40
2/7/24;Bullsbrook;16.53.00;WATCH AND ACT;BULLSBROOK;CITY of SWAN;18,06;37.02.00;0;12,06;12,06;E;52;02.48
2/7/24;Bullsbrook;17.11.00;WATCH AND ACT;BULLSBROOK;CITY of SWAN;18,06;37.02.00;0;12,06;12,06;E;52;02.48
2/28/24;Wanneroo;14.28.00;WATCH AND ACT;NEERABUP, NOWERGUP and PINJAR;CITY OF WANNEROO;17,03;30.03.00;0;8;7,03;S;35;15.15
2/28/24;Pinjar;14.28.00;WATCH AND ACT;NEERABUP, NOWERGUP and PINJAR;CITY OF WANNEROO;16,07;31.08.00;0;8;7,03;ENE;52;06.23
2/28/24;Nowergup;14.28.00;WATCH AND ACT;NEERABUP, NOWERGUP and PINJAR;CITY OF WANNEROO;16,02;32.02.00;0;8;7,03;SSW;31;15.52
2/28/24;Neerabup;14.28.00;WATCH AND ACT;NEERABUP, NOWERGUP and PINJAR;CITY OF WANNEROO;15,02;33.04.00;0;12,06;7,03;E;46;03.40
1/3/24;Champion Lakes;15.42.00;WATCH AND ACT;CHAMPION LAKES;CITY OF ARMADALE;18,09;32;0;12,06;11,03;E;59;21.48
1/3/24;Armadale;15.42.00;WATCH AND ACT;CHAMPION LAKES;CITY OF ARMADALE;19,05;26.03.00;0;12,06;9,08;WSW;35;13.53
1/3/24;Forrestdale;15.54.00;WATCH AND ACT;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;8,09;32;0;12,06;11,03;E;59;21.48
1/3/24;Champion Lakes;15.54.00;WATCH AND ACT;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;18,09;32;0;12,06;11,03;E;59;21.48
1/3/24;Armadale;15.54.00;WATCH AND ACT;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;19,05;26.03.00;0;12,06;9,08;WSW;35;13.53
;;;;;;;;0;12,06;12,07;;52;
